frame,label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z
19,girar,0.388628989,0.137552112,-0.14906311,0.403736681,0.123264082,-0.198089197,0.408872992,0.123143598,-0.198148638,0.41428116,0.12304724,-0.198223501,0.398898631,0.123273946,-0.124701127,0.400418401,0.123056136,-0.124549642,0.402427584,0.122775011,-0.124585882,0.446557313,0.129260659,-0.320467949,0.431366891,0.128274187,-0.003644027,0.40328598,0.151076376,-0.181175411,0.396960318,0.151557371,-0.089198895,0.500692844,0.203443989,-0.489263475,0.458107322,0.212949812,0.241766751,0.530144274,0.326663762,-0.539057076,0.471011519,0.331689656,0.354125261,0.52627027,0.464407891,-0.491163254,0.449694157,0.443696111,0.289975017,0.539496779,0.496930689,-0.547452807,0.434554636,0.47582829,0.303259432,0.514422894,0.496628106,-0.530786574,0.431542575,0.475398749,0.230393112,0.506251514,0.486674637,-0.477671534,0.436159194,0.464936912,0.258437455,0.444082558,0.451182693,-0.239324749,0.417237788,0.448581606,0.238898158,0.349909902,0.608827591,-0.164762795,0.399384439,0.597013056,0.328505546,0.519610167,0.738287568,-0.010314254,0.467533141,0.731113791,0.51785183,0.598956108,0.74902451,0.000979694,0.506736696,0.755954504,0.529477894,0.400211692,0.796826899,-0.105366983,0.345937371,0.777404189,0.460241824
21,girar,0.391963065,0.131425306,-0.077870712,0.405544132,0.118127063,-0.132028773,0.409341663,0.118183337,-0.131923735,0.412969083,0.118343852,-0.13193199,0.40268892,0.11796777,-0.06595213,0.404447138,0.117858775,-0.065915957,0.406369537,0.117773727,-0.066270851,0.438299268,0.125895485,-0.275763094,0.432061166,0.124634482,0.009014757,0.402996719,0.145225689,-0.120221242,0.399579287,0.145418346,-0.037715465,0.471516192,0.201521471,-0.466137737,0.479832679,0.208888724,0.222074494,0.495213032,0.328437716,-0.498369008,0.476447552,0.328466028,0.314585656,0.48508206,0.46508044,-0.444998711,0.454109848,0.439084321,0.266714841,0.487052917,0.497080177,-0.491098404,0.438853443,0.471991569,0.287342876,0.464070529,0.496927589,-0.502734065,0.433659643,0.472685903,0.226269066,0.463100612,0.486640334,-0.437638909,0.438015908,0.463780403,0.240815595,0.438869417,0.452270836,-0.219854951,0.454205543,0.449995667,0.219380796,0.338931233,0.608709872,-0.116473258,0.431076258,0.598980784,0.363360792,0.444628626,0.753532827,0.092428409,0.466704637,0.736164808,0.587911367,0.496216446,0.776898563,0.105348952,0.500412762,0.759316266,0.602011621,0.326788574,0.797740519,-0.087224506,0.349653959,0.775903821,0.531706929
23,girar,0.393675476,0.120570742,-0.024825165,0.406799704,0.108654261,-0.083926797,0.409460515,0.109063372,-0.083720796,0.411486804,0.109644808,-0.08372765,0.404805958,0.108333491,-0.023094635,0.406296551,0.108444221,-0.02304925,0.407610357,0.108632639,-0.023609731,0.427507252,0.120523013,-0.240747631,0.428719699,0.11902833,0.017143447,0.40023458,0.135322258,-0.072702773,0.39842096,0.135263816,0.001591411,0.439145535,0.197049186,-0.466013968,0.485043913,0.205831438,0.219732508,0.433143377,0.326947123,-0.51864922,0.490384012,0.324618429,0.278734565,0.405250818,0.461348891,-0.442420542,0.461915761,0.430466712,0.223200679,0.405304819,0.491718203,-0.489065617,0.449964911,0.468829811,0.241063267,0.399225235,0.49384442,-0.489912033,0.438562542,0.471034944,0.183125138,0.40031904,0.482862264,-0.437560081,0.440451264,0.458429843,0.19722271,0.426095486,0.45166111,-0.223457873,0.473668933,0.450124323,0.223111451,0.330708504,0.609552622,-0.100139096,0.453262568,0.599484205,0.366223872,0.390362442,0.772632182,0.053993788,0.46691528,0.751202166,0.592330217,0.435569495,0.806522608,0.058231667,0.496894449,0.781152666,0.603263319,0.27214551,0.800295293,-0.081659511,0.34934175,0.778473914,0.51939857
25,girar,0.391905278,0.120056048,0.138759866,0.401117831,0.107692108,0.05777587,0.401411355,0.107875876,0.057923026,0.400889754,0.108264849,0.057824586,0.404789835,0.107951835,0.116660342,0.407944977,0.108207993,0.116704524,0.41054666,0.108566374,0.116062641,0.41184172,0.118603937,-0.197020754,0.431091785,0.118552372,0.053892404,0.395538479,0.134530962,0.057633858,0.398853213,0.135371193,0.129894137,0.394732594,0.192074299,-0.468707383,0.502111971,0.206597418,0.193283334,0.36197558,0.34425655,-0.566472292,0.506816149,0.32445851,0.257736266,0.357772529,0.462029397,-0.463647932,0.469009966,0.430713683,0.203745395,0.338805765,0.491785705,-0.501693726,0.458799154,0.460620522,0.218113139,0.340856403,0.494328767,-0.493193626,0.438725919,0.460082382,0.165294603,0.349840611,0.483357459,-0.457801461,0.440762877,0.450716406,0.175195739,0.404069841,0.451107502,-0.226193458,0.485484928,0.450495511,0.225723028,0.338126034,0.614176154,-0.030222822,0.462914526,0.600815713,0.444803923,0.376916438,0.78791976,0.083823562,0.475207806,0.755883336,0.702663422,0.41001606,0.821792901,0.101091996,0.496949315,0.784948647,0.720607936,0.25995034,0.800457716,-0.07346423,0.366362244,0.767073572,0.649860799
27,girar,0.391678303,0.120106705,0.163029343,0.39635691,0.106984571,0.07664571,0.394366801,0.10697823,0.076781616,0.391367286,0.107189544,0.076727211,0.405025393,0.107296549,0.131625026,0.409499317,0.107433483,0.131618366,0.413165033,0.107756399,0.130993575,0.396373451,0.116323166,-0.194228798,0.434426278,0.117321104,0.038269795,0.392964035,0.133650303,0.077535562,0.400592357,0.134622708,0.143812448,0.376064509,0.187916651,-0.474172533,0.51521349,0.205421761,0.188953027,0.340717703,0.337240726,-0.539731503,0.529602945,0.308273703,0.342168123,0.319102138,0.46608299,-0.406478524,0.442233413,0.34238103,0.464642674,0.306933045,0.49498409,-0.428288192,0.429675519,0.35259828,0.520457864,0.303829461,0.497038335,-0.423822254,0.400365442,0.345313042,0.473609477,0.309184194,0.486365765,-0.402963251,0.401279658,0.34364602,0.445302099,0.398684144,0.445936114,-0.226629987,0.493079692,0.449731469,0.226289064,0.34340477,0.615467072,-0.019653913,0.462543428,0.601061046,0.433368027,0.372348338,0.789491415,0.106817633,0.478306174,0.755625427,0.680789471,0.402117819,0.822245717,0.121700004,0.502229631,0.784583688,0.697935998,0.258787811,0.802173376,-0.00083817,0.366384506,0.770230532,0.630280375
29,girar,0.393008441,0.116018228,0.100593381,0.393078476,0.102909662,0.023316503,0.389261663,0.102958053,0.023459047,0.384508342,0.103257984,0.023343781,0.405867219,0.103491761,0.071936704,0.411223948,0.103805155,0.071991391,0.415284187,0.104337342,0.071416363,0.384789884,0.112679571,-0.212874025,0.43676424,0.11491885,0.028797496,0.392174214,0.129227281,0.028392052,0.403435618,0.130751953,0.087583154,0.344475955,0.186738834,-0.468169421,0.52251488,0.206124976,0.108814649,0.310945541,0.334874719,-0.524060667,0.528903842,0.310632974,0.145326212,0.289592743,0.465992898,-0.293187231,0.474270523,0.40234983,0.172565669,0.28344366,0.494799972,-0.299032718,0.469986737,0.422017694,0.218472615,0.282217205,0.496996522,-0.298350811,0.456765592,0.370222569,0.19562225,0.287430733,0.486332715,-0.288342774,0.457622707,0.393144399,0.159080207,0.389185756,0.443394989,-0.213882938,0.50009948,0.449137837,0.213515595,0.352043957,0.616241693,0.00500924,0.46251899,0.601539254,0.443028986,0.36834532,0.787030458,0.142948374,0.476350844,0.756159186,0.704346418,0.395832926,0.817432404,0.15346016,0.500377834,0.785064995,0.723055601,0.271537632,0.802263439,0.06269487,0.366979092,0.770339966,0.665492356
31,girar,0.393078238,0.115876809,0.155575216,0.389329433,0.102271229,0.069059394,0.384183019,0.102255702,0.069143198,0.378370166,0.102491148,0.069000274,0.406042397,0.10278637,0.11914783,0.412364155,0.10303162,0.11921148,0.416442543,0.103505164,0.118665047,0.376012444,0.11146991,-0.206032127,0.43813017,0.114119433,0.016124982,0.3893525,0.128382742,0.068994626,0.404282123,0.129940331,0.1299472,0.325401276,0.186640427,-0.465345412,0.531349301,0.207026497,0.104328096,0.281898201,0.333697051,-0.513255596,0.535770595,0.315219462,0.168606535,0.261803001,0.464389712,-0.295416385,0.499843329,0.409362853,0.206386119,0.252863556,0.494124621,-0.305980533,0.498600543,0.432458043,0.251863688,0.25621298,0.496915609,-0.306830645,0.477838069,0.413666695,0.216665313,0.262841403,0.486228079,-0.290163428,0.475672394,0.415828139,0.193347827,0.370348275,0.443603635,-0.208379671,0.497042894,0.448167205,0.208016396,0.351122916,0.619954705,0.000592728,0.460160881,0.603615046,0.432111323,0.367857069,0.789012551,0.143328756,0.475544453,0.758491457,0.674501896,0.395475447,0.818798065,0.154003039,0.499778867,0.787020087,0.691059828,0.266405135,0.802692056,0.053347033,0.372178644,0.771894336,0.617658257
33,girar,0.390457869,0.11472211,0.109669,0.383585125,0.101286441,0.023363248,0.377484024,0.101286881,0.023451615,0.370819569,0.101556703,0.023276994,0.403287411,0.101825997,0.069666237,0.41101101,0.102107555,0.06974341,0.417041481,0.102604777,0.069289044,0.365212291,0.110298164,-0.2336151,0.439367682,0.113357373,-0.059330482,0.383685976,0.126954719,0.026241364,0.401885629,0.128575519,0.083750322,0.298438132,0.187872127,-0.483119607,0.538356125,0.207793683,-0.000470647,0.249687284,0.331260294,-0.511463523,0.550142646,0.327065617,0.103561804,0.237968847,0.463446349,-0.320667177,0.530750751,0.42539686,0.208676741,0.233773202,0.493729174,-0.335912585,0.525252759,0.451293439,0.253613591,0.243394867,0.496712863,-0.332245797,0.508792281,0.438785702,0.217666984,0.25005585,0.48584348,-0.314340532,0.508725166,0.437670857,0.197056174,0.352806717,0.444528669,-0.204943985,0.492902517,0.448544711,0.204576239,0.346190304,0.62250334,0.067406401,0.458104759,0.608549416,0.509514689,0.36389178,0.79146564,0.295520872,0.474720031,0.760186374,0.825274527,0.390085638,0.82158488,0.313271999,0.498409986,0.78791827,0.852659702,0.264896095,0.802787244,0.223579809,0.374699295,0.767712772,0.800118446
35,girar,0.391257823,0.113676891,0.098109595,0.383012831,0.100017786,0.012677846,0.376121819,0.099916495,0.012798172,0.369121701,0.100138322,0.012656262,0.404779732,0.101010844,0.049492236,0.411106557,0.101475194,0.049559437,0.420649409,0.102123119,0.049150165,0.363183558,0.108958744,-0.2478894,0.445309639,0.11284665,-0.127328724,0.382019788,0.125562191,0.014767895,0.402956307,0.1275208,0.062201027,0.286939442,0.188850373,-0.478494704,0.546323597,0.207873449,-0.099394754,0.23447381,0.331269383,-0.484620601,0.561003685,0.339154571,-0.078931019,0.224033654,0.463239133,-0.314229697,0.556766927,0.454750866,-0.071063489,0.21650137,0.493743777,-0.330449224,0.56049037,0.482201129,-0.060105104,0.231091946,0.496738791,-0.329811394,0.547431111,0.47783795,-0.099059574,0.240454867,0.485800534,-0.308921009,0.540967047,0.469966531,-0.086989008,0.343207598,0.444887698,-0.182650656,0.490429729,0.450142115,0.182303965,0.345376223,0.625486314,0.084864326,0.457211405,0.615625143,0.461760044,0.365520716,0.791052103,0.313973308,0.474140525,0.766031027,0.752730489,0.387062997,0.823335588,0.329408467,0.492604107,0.794569254,0.777072728,0.267862856,0.802871346,0.245868906,0.381012022,0.767485678,0.72293812
37,girar,0.395986408,0.111774825,0.118991524,0.386957705,0.098459378,0.030858202,0.381059676,0.098426841,0.030904269,0.373817682,0.098692141,0.030773032,0.414063245,0.099319965,0.051961191,0.42410624,0.099762507,0.052022763,0.435673296,0.100333266,0.051717188,0.366556168,0.107809938,-0.249162942,0.458489746,0.111169919,-0.173086956,0.385855913,0.124004737,0.03289267,0.40877071,0.12564823,0.060290802,0.280364484,0.189027175,-0.42833066,0.548610926,0.208351627,-0.191595972,0.22296156,0.331225008,-0.431629986,0.568830252,0.341174245,-0.153718263,0.219765827,0.462747186,-0.287172139,0.567509711,0.461591363,-0.04588335,0.211308092,0.492901802,-0.301231235,0.574729204,0.4909316,-0.027663574,0.229064047,0.494531304,-0.295862138,0.560298443,0.489285439,-0.05798389,0.238928586,0.48320514,-0.281729132,0.552178621,0.479720652,-0.056008004,0.339059502,0.446402043,-0.132174462,0.488779753,0.453728586,0.131719619,0.345379621,0.627735376,0.171013281,0.45997256,0.61894542,0.461852849,0.364461899,0.79234767,0.449462801,0.476185262,0.766591191,0.782949865,0.37891832,0.824139595,0.471091956,0.488951266,0.794972837,0.814962566,0.273322731,0.803060412,0.40274483,0.430314481,0.768428743,0.775919497
39,girar,0.411711663,0.112405755,0.09912131,0.396641076,0.098905794,0.014015661,0.384328604,0.098925449,0.014024074,0.377230465,0.099231817,0.013887102,0.429521948,0.099611118,0.044448145,0.438937545,0.099996999,0.044494461,0.448697716,0.100515373,0.043990646,0.373307824,0.108229004,-0.253404528,0.46801421,0.111242965,-0.203394264,0.390330106,0.125187308,0.021233657,0.421561003,0.126806229,0.057064421,0.277184814,0.189501286,-0.386198968,0.554312527,0.208424151,-0.229162261,0.219325244,0.330522984,-0.376330733,0.587888181,0.341348618,-0.146710858,0.218342334,0.460264623,-0.240270317,0.585821927,0.458939105,0.044282641,0.207701281,0.488193929,-0.245214894,0.593270719,0.488653451,0.050390411,0.234407395,0.485318184,-0.23395367,0.57934159,0.487060666,-0.006121274,0.245064601,0.474722594,-0.232852474,0.568907857,0.47719124,0.018609796,0.339742362,0.448663384,-0.098756455,0.487647742,0.456351906,0.09828198,0.348795325,0.628888845,0.214024246,0.46909368,0.621466279,0.458515406,0.365227014,0.790824234,0.514800787,0.477469772,0.768167138,0.783444881,0.365539253,0.822937846,0.540589452,0.483049929,0.797326148,0.819004238,0.282756329,0.800931036,0.496696234,0.457053542,0.769064605,0.79831785
41,girar,0.423213035,0.109614484,0.223316997,0.407625735,0.097215168,0.128649756,0.393522352,0.097531006,0.128606603,0.381287754,0.09811642,0.128495753,0.439833581,0.097587436,0.143418863,0.448325694,0.098030522,0.143545181,0.457125247,0.09864556,0.143426836,0.378195256,0.10702794,-0.187453136,0.475206435,0.109468192,-0.15755713,0.400205612,0.122939259,0.12994881,0.433771968,0.123801798,0.148613781,0.284754992,0.190221593,-0.322072804,0.560774386,0.208658606,-0.187096223,0.213019252,0.32419008,-0.312093705,0.599555254,0.34302479,-0.15092507,0.222072095,0.444970965,-0.163063273,0.602737546,0.463054717,0.010673196,0.21413058,0.474350244,-0.164160699,0.606710851,0.494024664,0.035622939,0.237469882,0.470968783,-0.157509774,0.595764756,0.493390828,0.013935975,0.247726038,0.46132201,-0.156633914,0.587170124,0.483422905,0.006343343,0.345770597,0.449629694,-0.090365373,0.487531602,0.456284702,0.089985564,0.35187006,0.629371285,0.1679717,0.484183073,0.622098267,0.45740205,0.368691385,0.79409188,0.41828236,0.485140979,0.771366835,0.745640814,0.37163049,0.829192519,0.438056618,0.483137339,0.800415993,0.795329034,0.289073914,0.800909102,0.377684355,0.472972244,0.76918447,0.732214272
43,girar,0.434501708,0.110656604,0.269367605,0.420368522,0.098052934,0.178629324,0.407022446,0.098264068,0.178600669,0.393651009,0.098736644,0.17851229,0.450025439,0.098457456,0.193005145,0.45826447,0.098862439,0.193132967,0.467164338,0.099428363,0.193073407,0.379071206,0.107702568,-0.129977494,0.482074022,0.110040285,-0.088106059,0.414431274,0.124000423,0.177966341,0.444903374,0.124877743,0.196114749,0.292571485,0.193316296,-0.28307721,0.569735467,0.210099325,-0.137209341,0.219086185,0.324140131,-0.283031344,0.604786158,0.345760733,-0.115877718,0.234995618,0.443089336,-0.138231218,0.610969007,0.464411825,0.01117491,0.226771623,0.471443176,-0.140847266,0.617254138,0.49645406,0.036147948,0.246337131,0.468717754,-0.135219634,0.606405973,0.496189028,0.020290205,0.255639911,0.459171802,-0.131926417,0.597356021,0.48515588,0.009456253,0.349954098,0.450122178,-0.091890611,0.489816576,0.456250668,0.091546774,0.353720576,0.628954589,0.138596356,0.490052015,0.623408854,0.410584778,0.369743377,0.794602931,0.371020287,0.490968883,0.773955882,0.654931188,0.371494472,0.82934016,0.388677061,0.484974444,0.801603138,0.686533332,0.293221891,0.800994754,0.319170535,0.472377002,0.775148451,0.649900079
45,girar,0.446311623,0.117719904,0.197444022,0.435456455,0.104147173,0.112025067,0.424638599,0.104283161,0.112045273,0.412905306,0.104637861,0.11194355,0.459947526,0.104471222,0.183934405,0.467277884,0.104722932,0.183854774,0.475569218,0.105042793,0.182507321,0.396259069,0.112359956,-0.168566465,0.487195909,0.115033306,-0.135331541,0.431057304,0.130840316,0.111275449,0.454566628,0.132990673,0.168775305,0.30119732,0.199861139,-0.29778713,0.579159915,0.212753385,-0.19745411,0.231586814,0.324743927,-0.308525145,0.610661089,0.348924726,-0.187339246,0.249958664,0.445058286,-0.176321,0.612065136,0.463573784,-0.042288564,0.24200052,0.473221242,-0.180582032,0.620597363,0.497835368,-0.015335558,0.257932156,0.470073581,-0.170328587,0.610220253,0.496289283,-0.026612738,0.266149104,0.460853994,-0.169173285,0.599877,0.484422565,-0.041296855,0.354809165,0.451735944,-0.078256339,0.493758082,0.458123296,0.078060582,0.357381046,0.628837645,0.157422245,0.489438653,0.626849353,0.386339486,0.369527012,0.795299888,0.397362262,0.489577115,0.777807176,0.636456609,0.369020462,0.82948643,0.416435301,0.48300907,0.805907667,0.665404737,0.294791371,0.801081121,0.366093457,0.466892511,0.780329585,0.63049072
47,girar,0.464864314,0.128099307,0.129947856,0.457986414,0.113135658,0.051703036,0.450918317,0.113054387,0.051648162,0.443456024,0.113202937,0.051472593,0.475897282,0.113067679,0.066913866,0.48179841,0.112833761,0.067032903,0.489047974,0.11260654,0.06675154,0.429223031,0.120746307,-0.173253551,0.495691419,0.1222464,-0.170363978,0.455486119,0.141305879,0.072934136,0.469916016,0.142954588,0.081423752,0.307655543,0.202973291,-0.30066061,0.589816451,0.216337368,-0.210115254,0.245847061,0.325040191,-0.310966223,0.623290777,0.349318892,-0.217436299,0.251249105,0.446292967,-0.202056453,0.618862748,0.466407895,-0.132104576,0.248496071,0.474888474,-0.207786545,0.629515171,0.501936197,-0.116185889,0.260471076,0.472147882,-0.201376319,0.621255815,0.500329018,-0.129699886,0.270866841,0.462470025,-0.195949242,0.609686434,0.487562448,-0.134140477,0.365508765,0.453278095,-0.07792189,0.493490994,0.458619326,0.07777141,0.369639039,0.630051315,0.149410293,0.488144755,0.628219604,0.358790636,0.372183055,0.795443475,0.383859843,0.484450668,0.779217958,0.594229817,0.372848839,0.829336166,0.401134014,0.477547079,0.808102846,0.618881047,0.2955558,0.801124513,0.333916396,0.460272521,0.781436026,0.558410823
1,girar,0.510073841,0.109813169,-0.422025561,0.522195101,0.098248921,-0.387903422,0.533306181,0.098995201,-0.387926966,0.54266721,0.099934138,-0.387853444,0.492931843,0.096778862,-0.389960945,0.485683352,0.097048894,-0.390030921,0.481378406,0.09758091,-0.390133709,0.553052902,0.111117318,-0.18232049,0.47627449,0.110722885,-0.213690564,0.5299896,0.131854415,-0.349513501,0.489942193,0.131408766,-0.353507251,0.649827182,0.221283659,-0.120467901,0.372724056,0.226860031,-0.181643084,0.685232699,0.354947954,0.050256129,0.329365194,0.360061854,-0.137309358,0.706946433,0.471777529,0.007073221,0.312960207,0.482593477,-0.150880411,0.717237115,0.507587969,-0.019611115,0.298312634,0.519665122,-0.181134462,0.705802619,0.507436693,-0.088169552,0.31602031,0.518622458,-0.250965774,0.696907043,0.494888306,-0.019126259,0.327141464,0.50603205,-0.179757193,0.567756951,0.483551592,0.023449743,0.435502678,0.483387679,-0.023963595,0.563745022,0.666769028,-0.014863404,0.435640544,0.662137151,-0.016912468,0.538390577,0.810557425,0.441092253,0.438835323,0.806760788,0.421925962,0.517884493,0.830900252,0.472294807,0.457177728,0.822736144,0.453524888,0.597797453,0.872389436,0.282497287,0.404437542,0.869018495,0.207787752
3,girar,0.513578892,0.103392325,-0.698014081,0.526818216,0.091595292,-0.659998059,0.538579106,0.092547543,-0.659906864,0.548838973,0.093759686,-0.659797132,0.494950175,0.09034536,-0.6617589,0.484578848,0.090998575,-0.66184485,0.477228701,0.091994427,-0.661888182,0.562316,0.105825618,-0.419576526,0.461472183,0.105343267,-0.436480552,0.532025456,0.127205983,-0.612174571,0.491360426,0.126115277,-0.615015745,0.671777427,0.226653114,-0.223552346,0.355331928,0.230555803,-0.34483856,0.708906233,0.361908644,-0.075383835,0.311387718,0.363085628,-0.258579224,0.73150599,0.480702966,-0.097749233,0.289550424,0.486794919,-0.344164908,0.738196373,0.51523149,-0.121779136,0.276688635,0.523065329,-0.39231354,0.727100909,0.515855372,-0.14258191,0.293832064,0.522039294,-0.471004933,0.72018683,0.504076421,-0.113981105,0.304563969,0.509018123,-0.379508883,0.587450922,0.488634616,0.025846615,0.419513583,0.487769485,-0.026434155,0.578143775,0.671247423,0.026124271,0.416540474,0.668248713,0.041322868,0.562255919,0.815302491,0.586800396,0.428703904,0.815955877,0.522054076,0.536094427,0.833599448,0.622820735,0.449673682,0.83236903,0.554161608,0.611551344,0.880659521,0.350610822,0.384404302,0.881035209,0.298825622
